dataset,test_set,language_pair,pair_index,system_a,system_b,metric,population_size_M,true_effect,human_threshold_L_h,human_threshold_status,human_lower_power,human_upper_power,metric_threshold_L_k,metric_threshold_status,metric_lower_power,metric_upper_power,annotations_saved,num_trials,alpha,target_power
wmt22 en-ru,wmt22,en-ru,33,Online-B,PROMT,metricx_xl_MQM_2020-refA:seg,1315,0.9961977186311788,83.0,brentq,0.057,1.0,77.0,brentq,0.143,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,33,Online-B,PROMT,metricx_xxl_DA_2019-refA:seg,1315,0.9961977186311788,83.0,brentq,0.057,1.0,77.0,brentq,0.16,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,33,Online-B,PROMT,metricx_xxl_MQM_2020-refA:seg,1315,0.9961977186311788,83.0,brentq,0.057,1.0,77.0,brentq,0.157,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,BERTScore-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,158.0,brentq,0.183,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,BLEU-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.164,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,BLEURT-20-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,153.0,brentq,0.15,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,COMET-20-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,155.0,brentq,0.132,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,COMET-22-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,143.0,brentq,0.153,1.0,16.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,COMET-QE-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,157.0,brentq,0.165,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,COMETKiwi-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,155.0,brentq,0.156,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,Cross-QE-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,160.0,brentq,0.145,1.0,-1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,HWTSC-TLM-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,158.0,brentq,0.153,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,HWTSC-Teacher-Sim-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.166,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,KG-BERTScore-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.137,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MATESE-QE-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,161.0,brentq,0.122,1.0,-2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MATESE-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,160.0,brentq,0.128,1.0,-1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MEE-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.166,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MEE2-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.165,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MEE4-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,158.0,brentq,0.16,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MS-COMET-22-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,155.0,brentq,0.133,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,MS-COMET-QE-22-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.157,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,REUSE-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,161.0,brentq,0.155,1.0,-2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,UniTE-ref-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,153.0,brentq,0.161,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,UniTE-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,150.0,brentq,0.162,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,UniTE-src-src:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,157.0,brentq,0.161,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,YiSi-1-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,155.0,brentq,0.156,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,chrF-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,157.0,brentq,0.164,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,f101spBLEU-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,159.0,brentq,0.173,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,f200spBLEU-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,157.0,brentq,0.175,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,metricx_xl_DA_2019-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,157.0,brentq,0.141,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,metricx_xl_MQM_2020-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,152.0,brentq,0.149,1.0,7.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,metricx_xxl_DA_2019-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,150.0,brentq,0.155,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,31,Online-B,Online-Y,metricx_xxl_MQM_2020-refA:seg,1315,0.6058555133079848,159.0,brentq,0.055,1.0,152.0,brentq,0.158,1.0,7.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,BERTScore-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,195.0,brentq,0.144,1.0,5.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,BLEU-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,196.0,brentq,0.127,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,BLEURT-20-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,190.0,brentq,0.112,1.0,10.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,COMET-20-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,194.0,brentq,0.122,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,COMET-22-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,190.0,brentq,0.152,1.0,10.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,COMET-QE-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,196.0,brentq,0.137,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,COMETKiwi-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,195.0,brentq,0.139,1.0,5.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,Cross-QE-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,207.0,brentq,0.088,1.0,-7.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,HWTSC-TLM-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,199.0,brentq,0.11,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,HWTSC-Teacher-Sim-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,197.0,brentq,0.11,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,KG-BERTScore-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,196.0,brentq,0.095,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MATESE-QE-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,203.0,brentq,0.062,1.0,-3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MATESE-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,199.0,brentq,0.092,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MEE-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,195.0,brentq,0.091,1.0,5.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MEE2-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,191.0,brentq,0.126,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MEE4-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,191.0,brentq,0.154,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MS-COMET-22-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,197.0,brentq,0.108,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,MS-COMET-QE-22-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,191.0,brentq,0.133,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,REUSE-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,200.0,brentq,0.132,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,UniTE-ref-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,191.0,brentq,0.148,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,UniTE-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,189.0,brentq,0.138,1.0,11.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,UniTE-src-src:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,199.0,brentq,0.131,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,YiSi-1-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,190.0,brentq,0.111,1.0,10.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,chrF-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,189.0,brentq,0.128,1.0,11.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,f101spBLEU-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,192.0,brentq,0.127,1.0,8.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,f200spBLEU-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,191.0,brentq,0.129,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,metricx_xl_DA_2019-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,194.0,brentq,0.12,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,metricx_xl_MQM_2020-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,189.0,brentq,0.114,1.0,11.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,metricx_xxl_DA_2019-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,191.0,brentq,0.082,1.0,9.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,30,Online-B,Lan-Bridge,metricx_xxl_MQM_2020-refA:seg,1315,0.3990874524714828,200.0,brentq,0.03,1.0,197.0,brentq,0.074,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,BERTScore-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.234,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,BLEU-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,82.0,brentq,0.188,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,BLEURT-20-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,80.0,brentq,0.185,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,COMET-20-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,79.0,brentq,0.166,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,COMET-22-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,75.0,brentq,0.16,1.0,8.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,COMET-QE-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,79.0,brentq,0.189,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,COMETKiwi-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,79.0,brentq,0.163,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,Cross-QE-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,81.0,brentq,0.133,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,HWTSC-TLM-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,81.0,brentq,0.167,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,HWTSC-Teacher-Sim-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,82.0,brentq,0.16,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,KG-BERTScore-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.141,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MATESE-QE-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,84.0,brentq,0.114,1.0,-1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MATESE-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,79.0,brentq,0.122,1.0,4.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MEE-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,81.0,brentq,0.205,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MEE2-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.207,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MEE4-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,84.0,brentq,0.215,1.0,-1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MS-COMET-22-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,81.0,brentq,0.147,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,MS-COMET-QE-22-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,81.0,brentq,0.16,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,REUSE-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.186,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,UniTE-ref-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,75.0,brentq,0.164,1.0,8.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,UniTE-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,78.0,brentq,0.174,1.0,5.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,UniTE-src-src:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,78.0,brentq,0.173,1.0,5.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,YiSi-1-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,81.0,brentq,0.208,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,chrF-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,86.0,brentq,0.21,1.0,-3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,f101spBLEU-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.197,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,f200spBLEU-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.205,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,metricx_xl_DA_2019-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,83.0,brentq,0.172,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,metricx_xl_MQM_2020-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,77.0,brentq,0.143,1.0,6.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,metricx_xxl_DA_2019-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,76.0,brentq,0.159,1.0,7.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,32,Online-B,Online-A,metricx_xxl_MQM_2020-refA:seg,1315,0.9120152091254752,83.0,brentq,0.063,1.0,75.0,brentq,0.173,1.0,8.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,BERTScore-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.242,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,BLEU-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.232,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,BLEURT-20-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.197,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,COMET-20-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,45.0,brentq,0.183,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,COMET-22-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,45.0,brentq,0.202,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,COMET-QE-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.23,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,COMETKiwi-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.193,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,Cross-QE-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.184,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,HWTSC-TLM-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.197,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,HWTSC-Teacher-Sim-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.207,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,KG-BERTScore-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.2,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MATESE-QE-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.144,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MATESE-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,45.0,brentq,0.169,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MEE-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.235,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MEE2-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.241,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MEE4-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.227,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MS-COMET-22-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.195,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,MS-COMET-QE-22-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.192,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,REUSE-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.214,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,UniTE-ref-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,44.0,brentq,0.214,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,UniTE-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,44.0,brentq,0.218,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,UniTE-src-src:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,45.0,brentq,0.192,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,YiSi-1-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.222,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,chrF-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.234,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,f101spBLEU-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.242,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,f200spBLEU-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,47.0,brentq,0.243,1.0,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,metricx_xl_DA_2019-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,46.0,brentq,0.185,1.0,1.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,metricx_xl_MQM_2020-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,44.0,brentq,0.193,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,metricx_xxl_DA_2019-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,44.0,brentq,0.19,1.0,3.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,34,Online-B,HuaweiTSC,metricx_xxl_MQM_2020-refA:seg,1315,1.4603041825095058,47.0,brentq,0.095,1.0,45.0,brentq,0.204,1.0,2.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,29,Online-B,comet_bestmbr,BERTScore-refA:seg,1315,0.1533840304182509,1311.0,brentq,0.052,0.911,1311.0,brentq,0.19,0.918,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,29,Online-B,comet_bestmbr,BLEU-refA:seg,1315,0.1533840304182509,1311.0,brentq,0.052,0.911,1311.0,brentq,0.18,0.917,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,29,Online-B,comet_bestmbr,BLEURT-20-refA:seg,1315,0.1533840304182509,1311.0,brentq,0.052,0.911,1311.0,brentq,0.177,0.915,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,29,Online-B,comet_bestmbr,COMET-20-refA:seg,1315,0.1533840304182509,1311.0,brentq,0.052,0.911,1311.0,brentq,0.168,0.918,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,29,Online-B,comet_bestmbr,COMET-22-refA:seg,1315,0.1533840304182509,1311.0,brentq,0.052,0.911,1311.0,brentq,0.168,0.917,0.0,1000,0.05,0.8
wmt22 en-ru,wmt22,en-ru,29,Online-B,comet_bestmbr,COMET-QE-src:seg,1315,0.1533840304182509,1311.0,brentq,0.052,0.911,1311.0,brentq,0.202,0.911,0.0,1000,0.05,0.8
